acct_id,visit_num,visit_dt,clip_views,view_time_sec,total_clip_length_sec,total_course_lngth_sec,courses_viewed,b2b_visit_indicator,page_views,searches
"1,389",119,10/3/18,6,938,2252,"23,073",2,0,7,2
"1,389",120,12/3/18,36,"5,842","8,145","510,599",2,0,6,0
"1,389",121,13/3/18,16,"3,464","3,881","120,533",1,0,2,1
"1,389",122,14/3/18,25,"6,460","8,460","227,333",2,0,4,1
"1,389",123,16/3/18,57,"9,785","11,875","826,512",1,0,2,0
"1,389",124,17/3/18,11,"5,720","7,076","180,905",1,0,7,2
"1,389",125,18/3/18,50,"6,844","12,188","361,599",1,0,3,0
"1,389",126,19/3/18,44,"6,223","7,938","583,284",3,0,4,1
"1,389",127,20/3/18,29,"4,269","5,021","362,448",1,0,1,0
"1,389",128,21/3/18,45,"6,690","7,463","286,938",1,0,5,0
"1,389",129,22/3/18,34,"6,803","7,286","211,428",1,0,2,0
"1,389",130,23/3/18,39,"7,056","7,910","241,632",1,0,3,2
"1,389",131,25/3/18,19,"3,019","6,747","289,234",2,0,7,2
"1,389",132,26/3/18,41,"7,330","7,829","611,439",1,0,1,1
"1,389",133,27/3/18,31,"5,970","6,591","467,571",1,0,2,2
"1,389",134,28/3/18,31,"5,015","7,149","467,571",1,0,5,2
"1,389",135,29/3/18,14,"4,189","5,737","215,802",1,0,1,0
"1,389",136,3/4/18,16,"6,424","6,735","238,091",1,0,1,1
"1,389",137,4/4/18,36,"6,913","8,699","510,195",1,0,4,1
"1,389",138,5/4/18,24,"4,626","6,035","340,130",1,0,4,2
"1,389",139,6/4/18,36,"8,542","9,567","510,195",1,0,3,1
"1,389",140,7/4/18,45,"5,286","9,961","612,234",1,0,6,2
"1,389",141,9/4/18,46,"8,904","10,596","646,247",1,0,2,0
"1,389",142,10/4/18,26,"6,194","8,339","374,143",1,0,5,2
"1,389",143,11/4/18,40,"8,457","13,238","544,208",1,0,1,2
"1,389",144,12/4/18,15,"3,880","4,309","204,078",1,0,1,1
"1,389",145,13/4/18,26,"3,464","4,167","374,143",1,0,1,0
"1,389",146,17/4/18,31,"2,446","3,689","381,746",3,0,8,0
"1,389",147,18/4/18,50,"7,823","8,782","175,640",1,0,2,0
"1,389",148,19/4/18,10,2499,"2,763","35,128",1,0,1,0
"1,389",149,20/4/18,32,"4,194","5,532","114,166",1,0,3,1
"1,389",150,23/4/18,26,"4,903","5,562","288,202",3,0,11,1
"1,389",151,26/4/18,10,"4,452","4,890","78,368",1,0,4,1
"1,329",1,5/7/17,40,"6,042","6,801","298,809",1,0,5,5
"1,329",2,7/7/17,33,"6,836","7,203","579,648",2,0,6,7
"1,329",3,11/7/17,3,225,225,"19,305",1,0,4,6
"1,329",4,17/7/17,41,"4,164","4,498","239,118",1,0,2,4
"1,329",5,19/7/17,48,"14,466","14,959","347,808",1,0,4,0
"1,329",6,20/7/17,3,1123,1123,"21,738",1,0,2,0
"1,329",7,24/7/17,39,"9,132","10,926","501,930",1,0,1,0
"1,329",8,25/7/17,9,"2,950","3,124","115,830",1,0,4,0
"1,329",9,26/7/17,15,"5,341","5,341","193,050",1,0,5,2
"1,329",10,21/8/17,1,277,277,"19,305",1,0,2,1
"1,329",11,8/9/17,45,"3,622","5,781","263,490",2,0,13,2
"1,329",12,11/9/17,68,"9,345","10,968","760,868",1,0,2,1
"1,329",13,12/9/17,130,"14,666","20,222","1,887,060",2,0,2,1
"1,329",14,13/9/17,26,"2,161","4,264","189,028",1,0,4,1
"1,329",15,25/9/17,26,"4,729","6,120","453,404",2,0,9,2
"1,329",16,27/9/17,38,"9,373","12,055","328,104",1,0,3,0
"1,329",17,16/10/17,41,"12,596","18,669","344,784",1,0,2,0
"1,329",18,17/10/17,27,"5,781","8,322","454,488",1,0,3,0
"1,329",19,17/11/17,39,"7,375","9,171","333,564",1,0,3,0
"1,329",20,20/11/17,45,"5,570","6,593","269,784",1,0,4,0
"1,329",21,8/2/18,1,198,198,"5,568",1,0,3,0
"1,329",22,23/2/18,38,"3,511","3,588","182,580",1,0,2,0
"1,329",23,26/2/18,37,"3,252","4,303","356,031",1,0,5,0
"1,753",1,12/9/17,9,"3,868","4,175","167,724",1,1,4,6
"1,753",2,13/9/17,1,793,793,"18,636",1,1,2,3
"1,753",3,14/9/17,17,"8,555","8,567","130,452",1,1,1,4
"1,753",4,18/9/17,2,1577,1577,"18,636",1,1,4,1
"1,753",5,20/9/17,8,"4,770","4,778","74,544",1,1,1,0
"1,753",6,10/10/17,7,"2,475","3,395","130,452",1,1,2,0
"1,753",7,11/10/17,1,485,485,"18,636",1,1,4,1
"1,753",8,16/10/17,9,"3,835","4,174","167,724",1,1,4,2
"1,753",9,17/10/17,2,820,"1,146","37,272",1,1,8,0
"1,753",10,18/10/17,2,"1,413","1,413","37,272",1,1,1,1
"1,753",11,19/10/17,1,708,708,"18,636",1,1,4,1
"1,753",12,22/10/17,1,710,710,"18,636",1,1,4,1
"1,753",13,25/10/17,31,"8,136","8,436","287,525",1,1,1,1
"1,753",14,26/10/17,1,100,100,"11,501",1,1,3,1
"1,753",15,27/10/17,7,700,816,"69,006",1,1,4,1
"1,753",16,28/11/17,18,"5,360","5,637","172,515",1,1,2,0
"1,753",17,11/12/17,13,"4,628","4,775","204,996",1,1,2,0
"1,753",18,12/12/17,8,"2,411","2,414","123,317",2,1,6,4
"1,753",19,14/12/17,1,117,117,"18,636",1,1,3,0
"1,753",20,2/1/18,8,1127,1127,"80,507",1,1,1,0
"1,753",21,25/1/18,7,"1,842","1,842","69,006",1,1,7,0
"1,753",22,19/2/18,15,"4,517","5,241","82,656",1,1,4,0
"1,753",23,24/2/18,15,"3,865","5,956","82,656",1,1,8,0
"1,753",24,25/2/18,5,"4,126","4,126","27,552",1,1,2,0
"1,753",25,26/2/18,3,"3,103","3,103","20,664",1,1,7,0
"1,753",26,27/2/18,9,"1,553","1,553","48,216",1,1,3,0
"1,753",27,17/4/18,1,113,113,"9,141",1,1,2,0
"1,988",1,5/7/17,41,"10,178","12,327","1,059,942",2,0,11,5
"1,988",2,6/7/17,12,"3,836","3,836","135,135",1,0,1,4
"1,988",3,7/7/17,37,"8,326","11,506","386,100",1,0,2,4
"1,988",4,10/7/17,7,161,1923,"38,610",1,0,2,2
"1,988",5,11/7/17,55,"12,886","16,033","661,197",2,0,6,3
"1,988",6,21/7/17,16,"3,126","4,909","191,499",1,0,3,0
"1,988",7,11/8/17,18,"4,789","5,544","208,908",1,0,2,0
"1,988",8,14/8/17,35,"8,789","9,818","818,223",1,0,2,0
"1,988",9,15/8/17,3,949,949,"34,818",1,0,2,0
"1,988",10,16/8/17,11,"3,027","3,027","104,454",1,0,1,1
"1,988",11,21/8/17,37,"5,075","7,724","335,413",3,0,8,2
"1,988",12,22/8/17,12,"3,475","3,478","105,810",3,0,9,4
"1,988",13,1/9/17,27,"2,985","4,233","143,440",4,0,12,2
"1,988",14,12/9/17,14,"3,567","3,569","80,400",1,0,1,1
"1,988",15,13/9/17,12,1807,1816,"110,446",1,0,4,2
"1,988",16,19/9/17,16,"4,214","4,222","103,401",1,0,2,0
"1,988",17,20/9/17,42,"9,320","10,097","264,247",1,0,1,0
"1,988",18,30/10/17,8,674,1587,"70,861",2,0,10,2
"1,531",1,11/7/17,40,"7,142","7,296","835,102",2,0,12,6
"1,531",2,13/7/17,22,"5,036","6,297","251,040",1,0,5,6
"1,531",3,14/7/17,127,"20,122","21,768","1,422,560",1,0,2,6
"1,531",4,18/7/17,91,"16,509","18,148","1,017,226",2,0,7,2
"1,531",5,19/7/17,40,"7,779","8,169","402,551",2,0,6,9
"1,531",6,20/7/17,18,"6,057","6,453","169,068",1,0,5,4
"1,531",7,24/7/17,28,"5,581","6,591","267,691",1,0,2,0
"1,531",8,25/7/17,27,"5,785","6,313","249,642",2,0,8,8
"1,531",9,26/7/17,13,"1,906","3,435","122,346",1,0,2,1
"1,531",10,27/7/17,3,1184,1184,"27,188",1,0,7,1
"1,531",11,31/7/17,1,593,593,"13,594",1,0,1,1
"1,531",12,7/8/17,33,"10,945","11,146","107,694",2,0,11,1
"1,531",13,8/8/17,27,"5,874","5,934","199,906",2,0,6,2
"1,531",14,14/8/17,18,"2,301","2,301","39,810",1,0,1,1
"1,531",15,15/8/17,1,128,128,"3,981",1,0,6,1
"1,531",16,16/8/17,3,550,550,"7,962",1,0,1,0
"1,531",17,22/8/17,1,1089,1089,"11,863",1,0,5,2
"1,531",18,26/8/17,5,1598,1740,"12,299",2,0,2,0
"1,531",19,7/9/17,7,418,1083,"61,576",1,0,2,0
"1,531",20,8/9/17,1,259,259,"15,394",1,0,1,0
"1,531",21,14/9/17,24,"5,821","5,880","200,122",1,0,1,0
"1,531",22,28/9/17,26,"5,094","7,705","301,980",2,0,13,4
"1,531",23,9/10/17,42,"6,549","11,560","197,868",1,0,2,0
"1,531",24,10/10/17,102,"13,879","21,535","1,127,830",4,0,7,2
"1,531",25,17/10/17,43,"4,931","6,296","349,115",2,0,6,0
"1,531",26,18/10/17,1,283,283,"18,608",1,0,1,0
"1,531",27,21/10/17,16,"2,528","2,578","97,344",1,0,1,0
"1,531",28,16/11/17,12,"7,140","7,365","644,819",1,0,2,0
"1,531",29,17/11/17,7,"3,893","4,481","368,468",1,0,1,0
"1,531",30,15/12/17,9,"2,289","2,793","42,886",2,0,7,1
"1,531",31,22/12/17,1,329,329,"6,328",1,0,1,0
"1,531",32,2/1/18,1,804,804,"5,057",1,0,4,0
"1,531",33,10/1/18,24,"4,972","5,530","71,462",3,0,8,2
"1,531",34,2/2/18,34,"6,319","6,790","510,090",1,0,2,0
"1,531",35,6/3/18,5,1378,1462,"27,606",1,0,3,0
"1,531",36,8/3/18,40,"8,732","9,956","377,282",1,0,3,0
"1,531",37,9/3/18,5,1228,1331,"44,340",1,0,4,0
"1,531",38,21/3/18,3,827,827,"18,404",1,0,4,0
"1,531",39,22/3/18,17,"5,140","5,140","82,818",1,0,2,0
"1,531",40,24/3/18,4,544,544,"18,404",1,0,4,0
"1,531",41,25/3/18,4,545,545,"18,404",1,0,5,0
"1,531",42,26/3/18,77,"10,273","11,217","957,764",2,0,5,0
"1,531",43,27/3/18,24,"4,744","5,706","152,544",1,0,2,0
"1,531",44,13/4/18,9,"2,262","2,395","26,250",1,0,3,0
"1,531",45,16/4/18,8,"3,075","3,075","42,900",1,0,5,0
"1,531",46,17/4/18,16,"4,146","7,697","85,800",1,0,1,0
"1,531",47,23/4/18,54,"11,067","12,028","421,170",2,0,6,2
"1,531",48,24/4/18,108,"18,179","25,090","1,023,916",5,0,14,2
"1,531",49,25/4/18,32,"6,745","7,386","136,272",1,0,3,0
"1,531",50,26/4/18,4,464,464,"17,034",1,0,7,0
"1,531",51,27/4/18,1,406,406,"8,517",1,0,1,0
"1,796",1,14/8/17,9,994,"1,969","82,509",2,0,4,7
"1,796",2,12/9/17,36,"6,075","7,714","494,490",2,0,7,6
"1,796",3,13/9/17,45,"14,332","14,360","299,688",1,0,1,4
"1,796",4,20/9/17,3,761,761,"14,494",1,0,5,5
"1,796",5,22/9/17,24,"7,011","8,982","56,323",2,0,14,8
"1,796",6,23/9/17,3,724,732,"28,988",1,0,2,0
"1,796",7,5/10/17,10,1272,"2,095","178,064",2,0,9,11
"1,796",8,6/10/17,15,1363,"2,331","146,260",1,0,2,0
"1,796",9,16/10/17,1,145,145,"7,287",1,0,2,0
"1,796",10,24/10/17,11,"6,509","7,044","36,114",1,0,1,1
"1,796",11,18/1/18,16,"1,903","3,001","85,176",1,0,3,1
"1,796",12,12/2/18,1,"2,083","2,083","14,610",1,0,3,1
"1,796",13,21/2/18,37,"7,364","11,627","223,650",3,0,10,4
"1,796",14,28/2/18,41,"4,855","6,788","187,413",2,0,7,1
"1,796",15,1/3/18,27,"5,221","7,650","130,661",3,0,4,4
"1,796",16,16/3/18,3,696,696,"34,526",1,0,3,0
"1,796",17,6/4/18,20,"2,299","3,722","224,424",4,0,9,2
"1,796",18,12/4/18,3,"2,082","2,082","53,260",1,0,3,0
"1,413",1,20/1/18,28,"5,274","9,444","117,066",2,0,5,7
"1,598",1,1/7/17,3,1209,1209,"68,854",1,0,1,8
"1,598",2,2/7/17,7,"2,536","2,795","137,708",1,0,5,5
"1,598",3,3/7/17,3,1623,1623,"34,427",1,0,3,3
"1,598",4,4/7/17,15,"7,286","7,286","137,708",1,0,2,3
"1,598",5,5/7/17,3,1977,1977,"34,427",1,0,5,0
"1,598",6,10/7/17,1,988,988,"34,427",1,0,2,0
"1,598",7,12/7/17,1,988,988,"34,427",1,0,4,0
"1,598",8,13/7/17,43,"4,176","16,894","977,677",1,0,2,3
"1,598",9,14/7/17,9,"2,838","2,842","202,278",1,0,5,0
"1,598",10,17/7/17,14,"3,052","4,426","269,704",1,0,3,1
"1,598",11,18/7/17,1,795,795,"33,713",1,0,4,1
"1,598",12,19/7/17,1,797,797,"33,713",1,0,2,1
"1,598",13,25/7/17,23,"5,570","8,370","438,269",1,0,2,1
"1,598",14,26/7/17,11,"3,288","4,459","202,278",1,0,7,2
"1,598",15,27/7/17,38,"6,877","9,271","707,973",1,0,3,1
"1,598",16,28/7/17,42,"7,854","9,148","355,499",2,0,8,2
"1,598",17,31/7/17,1,611,611,"9,013",1,0,2,0
"1,598",18,1/8/17,1,613,613,"9,013",1,0,3,0
"1,598",19,2/8/17,11,1251,"2,199","54,078",1,0,1,0
"1,598",20,3/8/17,5,757,757,"27,039",1,0,3,0
"1,598",21,21/8/17,8,1132,"3,521","167,885",1,0,4,2
"1,598",22,23/8/17,1,213,213,"9,013",1,0,2,0
"1,598",23,30/8/17,1,214,214,"9,013",1,0,1,0
"1,598",24,31/8/17,15,"2,040","2,055","72,104",1,0,4,0
"1,598",25,1/9/17,23,"2,303","4,178","108,156",1,0,3,0
"1,598",26,17/9/17,7,"2,312","2,424","134,308",1,0,5,1
"1,598",27,18/9/17,9,"2,732","3,824","167,885",1,0,2,0
"1,535",1,4/7/17,15,"5,449","8,196","122,839",2,0,8,8
"1,535",2,27/8/17,5,"2,060","2,078","24,930",1,0,1,6
"1,535",3,30/8/17,11,1646,1646,"23,358",1,0,2,3
"1,535",4,1/9/17,7,2021,2141,"15,572",1,0,1,4
"1,535",5,4/9/17,6,603,1692,"15,572",1,0,7,0
"1,535",6,25/11/17,43,"8,322","15,203","1,136,923",2,0,11,0
"1,535",7,26/11/17,30,"8,313","14,175","408,560",1,0,5,5
"1,535",8,28/11/17,4,"1,921","1,921","61,284",1,0,8,0
"1,535",9,29/11/17,3,769,"1,558","40,856",1,0,2,0
"1,535",10,30/11/17,1,976,976,"20,428",1,0,6,1
"1,535",11,1/12/17,4,"2,883","2,883","61,284",1,0,1,1
"1,535",12,2/12/17,38,"4,301","20,140","428,988",1,0,2,1
"1,535",13,3/12/17,14,"4,199","4,990","24,880",1,0,3,1
"1,535",14,4/12/17,14,"2,851","5,602","66,272",1,0,2,1
"1,535",15,5/12/17,26,"8,265","11,602","125,112",4,0,9,2
"1,535",16,7/12/17,30,"3,866","12,381","49,760",1,0,8,0
"1,535",17,9/12/17,1,1388,1388,"8,284",1,0,2,0
"1,535",18,10/12/17,30,"8,372","18,863","127,370",2,0,6,4
"1,535",19,16/12/17,93,"5,772","15,667","956,813",2,0,11,4
"1,535",20,17/12/17,22,"2,520","8,869","205,092",1,0,1,0
"1,535",21,1/1/18,49,"15,625","33,842","1,066,520",1,0,1,0
"1,535",22,2/1/18,26,"8,512","12,281","125,784",3,0,7,2
"1,535",23,5/1/18,8,"4,513","5,968","29,930",1,0,6,0
"1,535",24,6/1/18,15,"4,935","5,095","95,801",4,0,7,4
"1,535",25,7/1/18,44,"10,978","19,856","1,097,811",2,0,7,0
"1,535",26,25/1/18,16,"3,208","3,732","31,002",2,0,4,0
"1,535",27,26/1/18,5,1406,"2,709","72,009",1,0,6,0
"1,535",28,3/2/18,19,"2,068","2,263","157,780",1,0,5,0
"1,535",29,4/2/18,19,"2,179","2,886","157,780",1,0,1,0
"1,535",30,10/2/18,11,1011,"2,199","61,812",1,0,1,0
"1,535",31,11/2/18,19,"5,747","5,747","103,020",1,0,5,0
"1,535",32,17/2/18,39,"9,515","17,171","1,003,434",1,0,1,0
"1,535",33,18/2/18,3,991,991,"31,356",1,0,3,0
"1,535",34,19/2/18,47,"19,338","21,510","917,424",1,0,2,0
"1,535",35,25/2/18,19,"6,289","9,096","268,210",1,0,1,0
"1,535",36,1/3/18,3,908,908,"12,442",1,0,2,0
"1,535",37,2/3/18,31,"7,455","14,696","99,536",1,0,2,0
"1,535",38,3/3/18,64,"9,958","18,912","624,782",4,0,6,2
"1,535",39,4/3/18,31,"10,018","13,223","391,492",2,0,7,1
"1,535",40,10/3/18,12,"2,665","4,312","184,871",3,0,5,1
"1,572",1,7/8/17,16,"4,470","5,043","212,355",1,0,1,4
"1,572",2,8/8/17,11,1782,"2,047","128,310",1,0,3,7
"1,572",3,14/11/17,3,585,585,"21,385",1,0,2,6
"1,572",4,17/1/18,93,"22,948","24,650","890,863",3,0,7,3
"1,572",5,18/1/18,37,"8,160","8,167","509,800",1,0,2,0
"1,572",6,19/1/18,12,"2,854","3,123","163,136",1,0,2,0
"1,572",7,21/1/18,1,457,457,"20,392",1,0,4,0
"1,572",8,22/1/18,9,"2,338","2,887","122,352",1,0,2,0
"1,572",9,23/1/18,40,"9,091","9,100","550,584",1,0,3,1
"1,572",10,29/1/18,1,626,626,"20,392",1,0,4,1
"1,572",11,30/1/18,1,628,628,"20,392",1,0,3,1
"1,572",12,7/2/18,12,"2,484","2,484","142,744",1,0,1,1
"1,347",1,19/9/17,14,"2,478","2,478","244,986",1,1,4,6
"1,347",2,20/9/17,1,223,223,"17,499",1,1,2,7
"1,347",3,21/9/17,40,"8,262","8,692","279,984",1,1,2,6
"1,347",4,26/9/17,5,915,915,"34,998",1,1,1,5
"1,347",5,29/9/17,2,408,408,"17,499",1,1,6,0
"1,347",6,5/10/17,5,500,"1,134","56,099",2,1,8,6
"1,347",7,6/10/17,1,78,78,"12,135",1,1,1,0
"1,347",8,31/10/17,16,"2,665","3,355","231,708",2,1,3,3
"1,347",9,6/12/17,15,"1,327","4,380","272,333",2,1,5,0
"1,347",10,19/2/18,1,49,49,"17,499",1,1,5,1
"1,347",11,20/2/18,8,"1,910","2,514","122,493",1,1,2,1
"1,347",12,22/2/18,2,965,965,"34,998",1,1,5,1
"1,347",13,23/2/18,3,620,1100,"52,497",1,1,3,1
"1,524",1,22/12/17,7,"4,372","4,486","33,235",1,0,4,4
"1,524",2,27/12/17,45,"12,800","16,031","278,402",2,0,6,3
"1,524",3,28/12/17,48,"12,901","13,261","393,588",1,0,1,3
"1,524",4,29/12/17,157,"12,564","40,089","1,271,592",1,0,1,5
"1,524",5,30/12/17,12,1017,2163,"60,552",1,0,4,0
"1,524",6,2/1/18,49,"10,470","11,136","485,235",2,0,5,2
"1,524",7,3/1/18,1,952,952,"16,695",1,0,5,0
"1,524",8,4/1/18,4,1383,1383,"46,771",2,0,7,1
"1,524",9,5/1/18,21,"6,285","6,852","211,932",1,0,7,0
"1,524",10,8/1/18,3,632,632,"22,056",1,0,3,1
"1,524",11,9/1/18,14,"3,183","3,973","88,224",1,0,2,1
"1,524",12,10/1/18,16,"3,152","3,152","99,252",1,0,8,1
"1,524",13,11/1/18,49,"8,577","10,348","599,589",2,0,10,2
"1,524",14,12/1/18,3,804,804,"22,056",1,0,2,1
"1,524",15,15/1/18,22,"6,552","6,592","122,584",2,0,6,4
"1,524",16,16/1/18,11,1165,"3,038","66,168",1,0,4,0
"1,524",17,17/1/18,30,"3,764","11,266","431,155",2,0,12,2
"1,524",18,20/1/18,3,918,1558,"22,056",1,0,7,0
"1,524",19,23/1/18,5,1179,1209,"33,084",1,0,1,0
"1,524",20,29/1/18,11,"2,395","3,268","66,168",1,0,3,0
"1,524",21,22/3/18,15,"4,072","4,878","167,552",1,0,5,0
"1,524",22,20/4/18,3,263,263,"11,522",1,0,2,0
"1,672",1,10/10/17,4,697,775,"24,972",1,1,2,7
"1,672",2,11/10/17,3,"1,987","2,016","18,729",1,1,4,7
"1,672",3,12/10/17,10,"3,087","3,087","24,972",1,1,2,5
"1,672",4,14/10/17,10,"4,180","4,687","32,144",2,1,9,5
"1,672",5,19/10/17,34,"8,606","8,606","163,777",2,1,9,0
"1,672",6,23/10/17,28,"5,833","12,354","209,132",4,1,10,7
"1,672",7,24/10/17,4,118,649,"25,493",2,1,2,2
"1,672",8,28/10/17,15,"3,136","5,644","96,366",3,1,8,5
"1,672",9,30/10/17,15,"3,362","3,362","95,773",3,1,8,8
"1,672",10,31/10/17,11,971,"1,269","56,025",1,1,2,1
"1,672",11,2/11/17,13,"1,398","4,804","159,654",1,1,3,1
"1,672",12,3/11/17,31,"4,397","4,974","647,950",1,1,2,1
"1,672",13,4/11/17,44,"6,004","7,971","520,099",2,1,7,4
"1,672",14,5/11/17,26,"3,215","4,343","272,139",1,1,5,1
"1,672",15,6/11/17,18,"1,660","2,906","100,109",2,1,9,2
"1,672",16,8/11/17,7,"1,644","1,648","37,350",1,1,7,0
"1,672",17,10/11/17,40,"4,573","8,314","297,974",2,1,11,2
"1,672",18,11/11/17,45,"7,166","8,101","245,017",2,1,7,2
"1,672",19,12/11/17,25,"3,753","5,312","831,562",1,1,2,0
"1,672",20,16/11/17,5,903,1075,"81,128",1,1,2,0
"1,672",21,19/11/17,7,1050,1201,"112,194",1,1,2,0
"1,672",22,20/11/17,17,"2,550","3,300","261,786",1,1,1,0
"1,672",23,21/11/17,5,670,670,"74,796",1,1,2,0
"1,672",24,2/12/17,6,1100,"1,308","43,060",1,1,1,0
"1,672",25,3/12/17,6,1278,"1,538","43,060",1,1,5,0
"1,672",26,5/12/17,9,"1,972","2,119","118,447",2,1,6,2
"1,672",27,6/12/17,6,"1,617","1,925","62,380",1,1,3,0
"1,672",28,8/12/17,7,"2,392","2,806","74,856",1,1,2,0
"1,672",29,29/12/17,9,"2,308","3,471","87,332",1,1,6,0
"1,672",30,3/1/18,3,568,"1,419","37,428",1,1,8,0
"1,672",31,5/1/18,43,"3,202","9,312","655,445",2,1,6,1
"1,672",32,6/1/18,16,"2,080","3,968","263,666",1,1,4,0
"1,672",33,29/1/18,1,166,166,"21,875",1,1,2,0
"1,672",34,6/2/18,18,"3,468","4,076","283,948",1,1,1,0
"1,672",35,7/3/18,5,707,726,"34,086",2,1,9,2
"1,672",36,23/3/18,27,"6,193","8,878","199,101",1,1,2,0
"1,672",37,24/3/18,31,"5,076","9,179","452,388",2,1,10,1
"1,672",38,25/3/18,14,"2,654","3,871","98,351",1,1,2,0
"1,672",39,27/3/18,5,"1,484","1,646","35,764",1,1,8,0
"1,672",40,1/4/18,5,"1,437","1,781","35,764",1,1,2,0
"1,672",41,4/4/18,44,"6,752","11,087","257,412",2,1,7,1
"1,672",42,5/4/18,21,"2,550","3,670","220,787",2,1,13,2
"1,672",43,9/4/18,56,"6,673","10,889","859,980",2,1,12,0
"1,672",44,10/4/18,26,"2,697","3,438","164,940",1,1,4,0
"1,672",45,11/4/18,8,"2,398","2,697","49,482",1,1,2,0
"1,672",46,17/4/18,8,1147,1266,"72,654",2,1,7,1
"1,699",1,11/7/17,13,"2,015","2,559","266,084",1,1,8,7
"1,699",2,12/7/17,20,"2,643","3,780","327,488",1,1,3,5
"1,699",3,13/7/17,37,"3,065","4,147","129,480",1,1,7,6
"1,699",4,14/7/17,35,"5,022","7,040","241,696",1,1,8,5
"1,699",5,1/8/17,36,"7,562","10,574","267,732",1,1,4,0
"1,699",6,3/8/17,6,"1,534","1,928","89,244",1,1,7,6
"1,699",7,4/8/17,5,"1,155","1,456","74,370",1,1,3,0
"1,699",8,10/8/17,2,729,729,"29,748",1,1,2,1
"1,699",9,14/8/17,27,"5,535","7,862","395,356",2,1,7,11
"1,699",10,31/8/17,1,262,262,"17,018",1,1,6,1
"1,699",11,12/9/17,21,"2,624","4,111","146,744",1,1,2,1
"1,699",12,13/9/17,4,1092,"1,283","42,914",2,1,9,2
"1,699",13,2/11/17,24,"1,974","2,807","116,660",1,1,6,1
"1,699",14,20/11/17,41,"4,795","6,013","281,974",1,0,1,1
"1,699",15,21/11/17,20,"3,431","3,953","140,987",1,0,2,1
"1,699",16,22/11/17,22,"4,658","5,302","153,804",1,0,2,0
"1,699",17,23/11/17,15,"3,147","3,722","102,536",1,0,5,0
"1,699",18,8/12/17,5,556,1237,"15,846",1,0,1,0
"1,699",19,26/2/18,37,"6,368","7,746","201,740",1,0,8,0
"1,699",20,27/2/18,45,"6,353","8,477","242,088",1,0,6,0
"1,699",21,28/2/18,41,"7,994","9,966","192,676",2,0,5,0
"1,699",22,1/3/18,33,"5,745","6,872","229,950",2,0,14,4
"1,699",23,3/3/18,19,"2,816","2,988","74,740",1,0,6,0
"1,699",24,5/3/18,34,"6,944","10,611","140,600",2,0,7,4
"1,699",25,6/3/18,34,"7,923","9,886","158,454",1,0,2,0
"1,699",26,7/3/18,38,"6,291","8,763","176,060",1,0,1,0
"1,699",27,8/3/18,11,"2,422","3,085","52,818",1,0,2,0
"1,699",28,22/3/18,33,"3,347","4,436","370,475",1,0,1,0
"1,699",29,23/3/18,23,"2,555","3,525","127,020",1,0,5,0
"1,699",30,26/3/18,15,1534,"2,347","84,680",1,0,2,0
"1,699",31,27/3/18,28,"3,616","4,664","158,775",1,0,1,0
"1,699",32,28/3/18,44,"3,253","7,804","243,455",1,0,3,0
"1,699",33,24/4/18,45,"7,746","10,385","497,683",1,0,1,0
"1,699",34,25/4/18,39,"5,852","10,502","423,560",1,0,4,0
"1,699",35,26/4/18,5,1094,1441,"31,767",1,0,1,0
"1,316",1,6/7/17,6,886,1024,"42,340",1,0,2,6
"1,316",2,7/7/17,16,"2,888","4,413","119,106",1,0,5,5
"1,316",3,10/7/17,31,"5,193","6,116","218,012",3,0,8,2
"1,316",4,11/7/17,3,281,281,"9,987",1,0,2,3
"1,316",5,12/7/17,3,897,897,"12,998",1,0,4,0
"1,316",6,13/7/17,10,"2,002","2,025","43,708",1,0,1,0
"1,316",7,14/7/17,6,"2,434","2,434","24,976",1,0,6,0
"1,316",8,20/7/17,4,640,640,"31,737",1,0,3,0
"1,316",9,5/8/17,25,"3,720","5,979","414,171",2,0,8,3
"1,316",10,6/8/17,144,"13,620","18,348","1,822,793",4,0,9,1
"1,316",11,9/8/17,11,1080,"2,791","82,824",1,0,2,1
"1,316",12,10/8/17,7,1145,"2,756","28,240",1,0,1,1
"1,316",13,19/8/17,26,1552,"2,793","98,728",1,0,5,1
"1,316",14,8/9/17,16,"3,287","3,287","63,468",1,0,7,1
"1,316",15,10/9/17,5,1773,1773,"21,156",1,0,5,1
"1,316",16,12/9/17,11,"2,895","3,039","42,312",1,0,2,0
"1,316",17,15/9/17,8,"2,148","2,148","35,260",1,0,1,0
"1,316",18,3/10/17,27,"5,738","6,240","276,861",3,0,6,2
"1,316",19,24/10/17,1,209,209,"8,521",1,0,5,0
"1,316",20,25/10/17,3,729,729,"17,042",1,0,3,0
"1,316",21,26/10/17,19,"3,989","4,000","85,210",1,0,2,0
"1,316",22,27/10/17,1,520,520,"8,521",1,0,3,0
"1,316",23,11/11/17,20,1180,1742,"619,168",1,0,5,0
"1,316",24,6/12/17,15,"2,758","3,226","103,168",1,0,2,0
"1,316",25,8/12/17,11,"2,465","2,818","152,697",2,0,4,0
"1,316",26,12/12/17,15,"1,991","2,425","157,112",1,0,2,0
"1,316",27,21/12/17,35,"5,552","9,410","928,353",2,0,11,2
"1,316",28,29/12/17,36,"2,584","4,482","373,141",1,0,6,0
"1,316",29,5/1/18,9,661,685,"43,885",1,0,5,0
"1,316",30,10/1/18,1,165,165,"10,791",1,0,3,0
